county_fips,name,population,median_income,median_age,median_home_value,pct_poverty,pct_black,pct_hispanic,pct_renter
47127,"Moore County, Tennessee",6558,69250,46.4,256700,9.93,3.66,0.47,15.6
47129,"Morgan County, Tennessee",21124,51971,41.6,133000,20.9,4.91,1.64,18.48
47131,"Obion County, Tennessee",30670,50638,42.3,119500,16.15,10.55,5.09,34.31
47133,"Overton County, Tennessee",22576,46580,43.1,156000,17.27,1.25,1.86,21.12
47135,"Perry County, Tennessee",8432,55978,42.8,122900,14.24,0.36,1.01,23.8
47137,"Pickett County, Tennessee",5042,44317,51.1,149300,20.99,0.28,2.22,18.32
47139,"Polk County, Tennessee",17620,53775,46.3,128200,12.87,0.41,2.24,21.12
47141,"Putnam County, Tennessee",80157,54371,36.3,221200,16.32,2.22,6.73,39.11
47143,"Rhea County, Tennessee",33031,55568,40.9,155800,15.71,1.72,5.5,26.51
47145,"Roane County, Tennessee",53777,66460,47.4,193400,12.15,2.7,2.23,22.72
47147,"Robertson County, Tennessee",73297,74440,39.4,271300,10.31,7.18,7.69,23.71
47149,"Rutherford County, Tennessee",343727,78291,34.0,305100,9.83,15.23,9.13,34.78
47151,"Scott County, Tennessee",21917,39744,40.7,113900,25.7,0.32,0.23,28.37
47153,"Sequatchie County, Tennessee",16065,53038,44.4,184600,22.26,0.53,3.95,23.43
47155,"Sevier County, Tennessee",98455,60103,43.9,239800,13.29,0.94,6.89,27.83
47157,"Shelby County, Tennessee",926440,59621,35.9,206100,18.12,53.78,6.78,44.8
47159,"Smith County, Tennessee",20034,57677,40.5,200500,14.85,1.88,3.19,25.18
47161,"Stewart County, Tennessee",13724,57257,44.3,163700,11.47,0.74,3.58,18.62
47163,"Sullivan County, Tennessee",158722,54357,45.2,173000,15.19,1.99,2.23,27.46
47165,"Sumner County, Tennessee",196845,81883,39.8,332700,9.4,8.42,5.66,27.08
47167,"Tipton County, Tennessee",61116,70674,38.4,203500,10.8,18.51,2.94,24.17
47169,"Trousdale County, Tennessee",11596,62018,34.6,217400,11.45,11.8,2.93,23.34
47171,"Unicoi County, Tennessee",17845,49855,47.4,150600,16.67,0.3,5.87,26.68
47173,"Union County, Tennessee",19860,57094,42.6,164400,15.89,0.55,1.98,19.45
47175,"Van Buren County, Tennessee",6182,44730,47.4,132700,17.0,0.13,0.91,19.64
47177,"Warren County, Tennessee",41163,52948,40.3,149700,16.8,2.78,9.49,29.02
47179,"Washington County, Tennessee",133282,58507,40.1,211100,15.74,3.7,3.88,35.72
47181,"Wayne County, Tennessee",16325,49360,44.3,129000,19.64,4.81,2.36,19.74
47183,"Weakley County, Tennessee",32946,47769,37.9,123100,18.91,7.87,3.0,34.81
47185,"White County, Tennessee",27420,48220,43.0,161500,17.05,1.8,2.92,24.09
47187,"Williamson County, Tennessee",248897,125943,40.0,611100,4.17,3.91,5.1,20.07
47189,"Wilson County, Tennessee",149096,89462,40.0,358900,8.29,7.02,5.04,22.94
48001,"Anderson County, Texas",58077,57445,39.3,154600,15.63,19.33,18.33,31.35
48003,"Andrews County, Texas",18362,86458,32.4,179300,11.94,2.27,57.93,27.47
48005,"Angelina County, Texas",86608,57055,37.8,138600,16.1,12.61,22.97,35.47
48007,"Aransas County, Texas",24048,58168,51.0,221500,17.87,0.84,28.9,20.96
48009,"Archer County, Texas",8649,69954,43.1,157500,12.29,0.58,8.61,15.77
48011,"Armstrong County, Texas",1912,70417,43.9,167600,5.9,0.84,9.41,12.55
48013,"Atascosa County, Texas",49403,67442,35.8,141000,14.06,1.01,65.66,24.89
48015,"Austin County, Texas",30406,73556,41.0,240000,11.94,8.98,28.19,20.34
48017,"Bailey County, Texas",6902,69830,30.3,112400,12.74,0.51,67.92,26.8
48019,"Bandera County, Texas",21182,70965,53.4,237300,14.27,0.95,20.5,12.52
48021,"Bastrop County, Texas",98435,80151,38.0,235900,11.94,6.35,41.22,22.17
48023,"Baylor County, Texas",3475,52716,46.7,92100,11.63,1.47,11.22,32.02
48025,"Bee County, Texas",30977,50283,35.6,106700,19.96,6.45,59.81,32.68
48027,"Bell County, Texas",372821,62858,31.7,196300,14.69,23.86,26.18,45.45
48029,"Bexar County, Texas",2014059,67275,34.2,222300,15.17,7.6,61.02,41.34
48031,"Blanco County, Texas",11608,79717,49.5,309800,9.77,0.2,20.0,22.0
48033,"Borden County, Texas",686,80625,36.5,104200,1.6,1.46,7.58,26.51
48035,"Bosque County, Texas",18404,63868,46.1,151400,11.54,2.03,19.63,24.25
48037,"Bowie County, Texas",92747,56628,38.2,150300,17.38,25.3,8.11,37.15
48039,"Brazoria County, Texas",374600,91972,36.3,256900,7.53,15.25,31.91,25.94
48041,"Brazos County, Texas",234548,57562,26.3,260800,24.31,10.91,26.3,53.18
48043,"Brewster County, Texas",9454,47747,46.1,200500,15.65,0.34,45.53,40.14
48045,"Briscoe County, Texas",1290,35446,49.7,77400,24.35,4.19,35.19,25.99
48047,"Brooks County, Texas",7059,30566,38.3,80100,33.22,0.62,89.45,38.8
48049,"Brown County, Texas",38159,53792,41.2,137900,13.28,3.47,23.28,31.69
48051,"Burleson County, Texas",17958,71745,44.1,154700,12.46,12.09,21.61,21.26
48053,"Burnet County, Texas",49684,71482,44.7,268300,7.83,1.32,22.74,20.62
48055,"Caldwell County, Texas",46141,66779,37.8,185400,14.01,4.56,55.07,28.49
48057,"Calhoun County, Texas",20127,62267,38.4,128200,9.21,2.88,50.04,23.75
48059,"Callahan County, Texas",13869,63906,43.5,129500,8.79,1.19,10.68,17.97
48061,"Cameron County, Texas",421854,47435,32.0,109600,25.34,0.68,89.98,34.72
48063,"Camp County, Texas",12543,53968,39.0,146600,21.53,15.02,26.76,21.7
48065,"Carson County, Texas",5801,83199,41.3,129700,7.5,1.19,10.64,16.24
48067,"Cass County, Texas",28637,54303,44.3,115600,18.5,15.06,5.26,21.96
48069,"Castro County, Texas",7381,59886,34.8,96400,12.44,1.44,65.36,35.4
48071,"Chambers County, Texas",47037,106103,35.4,279200,13.7,7.12,25.21,16.29
48073,"Cherokee County, Texas",50824,56971,38.2,138500,16.58,13.14,24.3,28.04
48075,"Childress County, Texas",6781,56063,32.6,111100,15.08,7.05,37.35,28.86
48077,"Clay County, Texas",10290,75227,46.8,139700,9.09,0.26,7.1,18.6
48079,"Cochran County, Texas",2529,41597,37.4,48000,25.85,6.8,60.85,32.53
48081,"Coke County, Texas",3305,40230,47.1,94900,16.51,1.66,23.06,30.33
48083,"Coleman County, Texas",7808,51034,48.4,91800,17.11,3.24,18.29,27.91
48085,"Collin County, Texas",1079153,113255,37.1,411100,6.32,10.45,15.65,35.48
48087,"Collingsworth County, Texas",2865,52045,38.3,89500,22.35,7.47,29.32,23.58
48089,"Colorado County, Texas",20582,63352,43.2,172900,7.45,12.1,31.4,17.83
48091,"Comal County, Texas",165201,93744,41.7,369400,6.1,2.3,28.62,24.15
48093,"Comanche County, Texas",13651,57383,44.2,131800,13.53,0.43,29.18,17.58
48095,"Concho County, Texas",3235,55750,46.4,92900,15.93,4.2,38.76,19.24
48097,"Cooke County, Texas",41860,66374,40.4,207100,13.33,3.19,19.03,30.9
48099,"Coryell County, Texas",82927,63281,32.2,153300,10.61,13.65,19.6,42.21
48101,"Cottle County, Texas",1647,47625,37.4,51400,24.1,6.62,23.62,33.24
48103,"Crane County, Texas",4636,71364,37.9,117000,3.81,2.35,65.9,14.55
48105,"Crockett County, Texas",2949,64103,50.0,181300,9.31,0.37,58.6,27.7
48107,"Crosby County, Texas",5157,50268,39.4,69600,23.58,3.03,56.78,29.09
48109,"Culberson County, Texas",2181,35924,47.5,83300,22.16,0.18,81.34,24.17
48111,"Dallam County, Texas",7165,71969,30.8,113800,8.56,0.07,47.9,28.33
48113,"Dallas County, Texas",2604053,70732,33.8,252200,13.98,22.5,40.95,49.47
48115,"Dawson County, Texas",12342,45268,34.0,95100,24.78,8.05,58.56,28.38
48117,"Deaf Smith County, Texas",18585,51942,32.0,107500,15.84,1.43,75.38,35.55
48119,"Delta County, Texas",5278,68491,40.6,163700,14.11,8.75,9.45,19.71
48121,"Denton County, Texas",914870,104180,36.5,377000,7.42,10.41,19.75,34.84
48123,"DeWitt County, Texas",19826,61100,41.7,156700,16.53,7.81,36.37,29.32
48125,"Dickens County, Texas",1570,46638,47.9,67000,12.27,1.91,38.15,17.08
48127,"Dimmit County, Texas",8672,27374,36.4,75900,43.57,0.6,87.96,35.01
48129,"Donley County, Texas",3298,51711,40.3,98900,11.31,6.58,12.46,27.38
48131,"Duval County, Texas",9960,50697,35.5,76000,21.58,0.85,88.69,28.7
48133,"Eastland County, Texas",17812,52902,41.5,110500,16.19,2.42,17.34,30.51
48135,"Ector County, Texas",162300,70566,31.0,175600,15.78,4.96,63.59,35.07
48137,"Edwards County, Texas",1380,40809,40.2,86800,23.4,1.01,49.49,18.25
48139,"Ellis County, Texas",195509,93248,36.2,275800,8.2,12.57,27.52,24.11
48141,"El Paso County, Texas",863832,55417,32.8,153600,19.51,3.21,82.95,37.0
48143,"Erath County, Texas",42788,59654,31.6,219600,16.54,1.41,21.81,36.75
48145,"Falls County, Texas",17013,45172,40.0,103400,15.85,20.65,24.78,21.57
48147,"Fannin County, Texas",36052,65835,40.4,193200,12.83,6.03,12.64,24.97
48149,"Fayette County, Texas",24564,72881,48.0,254200,10.16,5.97,22.04,18.69
48151,"Fisher County, Texas",3680,60461,42.2,82700,12.18,3.07,32.8,20.94
48153,"Floyd County, Texas",5386,49321,35.7,90800,19.03,5.53,59.28,30.44
48155,"Foard County, Texas",1075,41944,50.9,65000,22.07,0.28,13.58,31.82
48157,"Fort Bend County, Texas",832607,109987,36.9,329600,6.93,20.31,25.12,22.28
48159,"Franklin County, Texas",10445,67915,42.9,194800,8.62,4.54,15.53,19.91
48161,"Freestone County, Texas",19599,55902,41.8,154900,12.66,14.98,16.82,23.94
48163,"Frio County, Texas",18151,56042,33.1,98000,20.66,4.33,79.42,38.54
48165,"Gaines County, Texas",21523,73299,29.3,181100,12.66,1.81,42.62,26.5
48167,"Galveston County, Texas",350801,83913,38.1,260600,11.02,12.27,25.91,32.22
48169,"Garza County, Texas",5735,56215,41.8,87500,15.39,9.42,46.8,30.41
48171,"Gillespie County, Texas",26953,70162,49.7,399400,9.07,0.22,24.39,30.18
48173,"Glasscock County, Texas",1068,112188,38.8,258300,5.24,0.0,31.27,38.07
48175,"Goliad County, Texas",7092,58125,44.7,172400,9.98,5.32,35.86,17.32
48177,"Gonzales County, Texas",19736,64255,36.8,156100,13.07,6.35,52.22,32.97
48179,"Gray County, Texas",21272,54563,36.6,93600,17.0,4.67,30.44,29.58
48181,"Grayson County, Texas",137008,66608,39.2,206900,11.43,5.52,14.58,32.89
48183,"Gregg County, Texas",124245,63811,35.8,171900,16.54,19.51,19.63,40.47
48185,"Grimes County, Texas",29442,63484,40.3,212500,14.37,11.92,24.75,21.78
48187,"Guadalupe County, Texas",173828,88111,37.3,258600,8.71,8.55,38.98,22.18
48189,"Hale County, Texas",32525,50721,33.4,97500,18.51,4.05,61.58,38.26
48191,"Hall County, Texas",2847,43873,45.1,68000,18.57,6.53,35.19,29.96
48193,"Hamilton County, Texas",8244,54890,45.0,122600,17.14,0.95,14.07,16.7
48195,"Hansford County, Texas",5270,62350,33.9,101700,8.36,0.21,49.03,24.62
48197,"Hardeman County, Texas",3541,60455,44.1,65800,11.17,3.28,28.55,32.29
48199,"Hardin County, Texas",56576,70164,39.4,175800,13.46,6.17,6.53,17.45
48201,"Harris County, Texas",4726177,70789,34.1,235300,15.77,18.9,43.93,45.38
48203,"Harrison County, Texas",69098,63427,38.8,164400,16.34,20.57,13.89,26.0
48205,"Hartley County, Texas",5369,78065,39.7,226500,6.94,7.38,27.19,20.3
48207,"Haskell County, Texas",5408,52786,44.3,69800,15.04,5.97,28.64,30.05
48209,"Hays County, Texas",245351,79990,33.2,335700,12.93,3.88,40.33,37.18
48211,"Hemphill County, Texas",3371,67798,40.8,200600,6.14,1.78,35.63,26.62
48213,"Henderson County, Texas",82627,59778,43.9,159600,14.76,5.58,13.97,24.0
48215,"Hidalgo County, Texas",873167,49371,29.8,112700,27.7,0.62,92.5,32.15
48217,"Hill County, Texas",36138,60669,41.2,142000,13.32,6.28,21.89,24.66
48219,"Hockley County, Texas",21495,53283,35.3,110800,15.07,2.92,50.22,27.23
48221,"Hood County, Texas",62459,80013,46.5,249400,8.87,1.03,13.11,19.63
48223,"Hopkins County, Texas",37008,63766,39.7,172800,13.4,7.32,17.85,29.94
48225,"Houston County, Texas",22107,51043,43.9,128300,17.61,24.28,12.27,30.6
48227,"Howard County, Texas",34488,67243,37.6,132900,14.5,5.87,44.65,33.25
48229,"Hudspeth County, Texas",3329,35163,32.1,57400,25.44,0.72,79.63,31.69
48231,"Hunt County, Texas",101596,66885,37.6,184000,12.24,7.83,18.57,30.05
48233,"Hutchinson County, Texas",20595,62211,38.3,96500,10.36,2.34,24.5,18.09
48235,"Irion County, Texas",1561,54708,39.5,149600,7.43,0.0,27.74,11.75
48237,"Jack County, Texas",8588,58861,39.2,135500,14.5,3.95,17.9,27.16
48239,"Jackson County, Texas",15010,67176,40.4,140300,11.96,5.9,33.78,25.98
48241,"Jasper County, Texas",33032,48818,42.3,117400,22.84,15.24,7.09,20.36
48243,"Jeff Davis County, Texas",1992,38125,62.0,167300,24.6,1.31,19.73,10.68
48245,"Jefferson County, Texas",254942,57294,36.8,151500,18.19,33.29,22.58,38.31
48247,"Jim Hogg County, Texas",4830,42292,25.2,115100,29.0,0.54,89.73,36.29
48249,"Jim Wells County, Texas",39060,46626,35.6,91600,22.62,0.73,80.31,32.06
48251,"Johnson County, Texas",182690,77058,37.1,225000,10.6,4.51,23.59,25.58
48253,"Jones County, Texas",19758,59361,38.4,88400,14.2,10.93,28.36,17.83
48255,"Karnes County, Texas",14805,57798,35.6,137800,21.0,6.52,56.18,32.48
48257,"Kaufman County, Texas",149773,84075,34.6,256900,9.79,15.19,24.75,22.62
48259,"Kendall County, Texas",45376,104196,42.6,464100,5.09,0.78,25.05,23.62
48261,"Kenedy County, Texas",116,45455,39.9,-666666666,2.59,0.0,96.55,84.21
48263,"Kent County, Texas",635,68553,59.9,76400,7.96,0.94,13.54,19.11
48265,"Kerr County, Texas",52810,66713,48.2,260700,12.54,1.65,28.17,29.3
48267,"Kimble County, Texas",4316,62386,48.4,189600,12.42,1.74,26.3,20.76
48269,"King County, Texas",216,59375,35.8,-666666666,27.78,0.0,32.87,60.0
48271,"Kinney County, Texas",3157,52386,47.5,112200,15.62,0.0,64.36,24.98
48273,"Kleberg County, Texas",30860,52487,28.6,128300,30.57,3.04,73.47,45.93
48275,"Knox County, Texas",3333,48750,41.1,55100,11.43,5.97,34.92,21.96
48277,"Lamar County, Texas",50149,58246,40.3,152800,15.96,12.72,8.79,33.29
48279,"Lamb County, Texas",13024,54519,36.8,79300,17.45,3.48,56.94,27.14
48281,"Lampasas County, Texas",21829,73269,43.8,217100,9.49,4.43,20.16,19.49
48283,"La Salle County, Texas",6965,62798,35.0,99400,28.03,3.33,87.44,20.91
48285,"Lavaca County, Texas",20379,58530,43.4,205500,10.24,5.26,19.96,23.7
48287,"Lee County, Texas",17543,66448,41.9,208100,13.16,10.53,24.77,21.91
48289,"Leon County, Texas",15928,57363,44.7,158700,14.37,7.53,15.65,21.68
48291,"Liberty County, Texas",93523,59605,34.1,145400,17.72,8.49,31.77,19.23
48293,"Limestone County, Texas",22222,53102,42.0,135400,21.5,17.01,22.92,25.21
48295,"Lipscomb County, Texas",3038,71625,35.9,119800,13.79,0.39,34.27,22.03
48297,"Live Oak County, Texas",11374,55949,40.8,143000,21.04,2.45,40.74,25.16
48299,"Llano County, Texas",21637,64241,57.4,287000,11.31,0.61,11.66,21.15
48301,"Loving County, Texas",96,-666666666,31.9,218800,5.21,0.0,0.0,70.0
48303,"Lubbock County, Texas",311509,61911,31.2,183700,17.22,7.15,36.84,44.41
48305,"Lynn County, Texas",5619,52996,36.6,116800,18.81,1.49,45.54,27.67
48307,"McCulloch County, Texas",7638,53214,44.4,98700,13.46,0.85,32.9,30.04
48309,"McLennan County, Texas",261090,59781,33.6,196400,17.88,14.1,27.08,40.43
48311,"McMullen County, Texas",670,60313,36.5,105100,14.93,0.0,60.15,13.86
48313,"Madison County, Texas",13556,65768,36.2,139100,12.47,16.03,24.73,28.67
48315,"Marion County, Texas",9668,48040,52.1,103100,15.7,21.9,4.62,22.4
48317,"Martin County, Texas",5228,70217,34.7,143500,16.89,1.28,51.45,39.17
48319,"Mason County, Texas",3959,77583,48.2,254500,4.94,0.08,19.25,19.95
48321,"Matagorda County, Texas",36251,56412,37.1,155200,21.76,9.86,44.21,30.6
48323,"Maverick County, Texas",57806,48497,30.1,125000,23.44,0.15,95.06,31.85
48325,"Medina County, Texas",51432,73060,39.4,186200,10.27,2.5,53.11,17.93
48327,"Menard County, Texas",1964,40945,59.4,86500,22.48,0.05,34.22,24.53
48329,"Midland County, Texas",169393,90123,32.1,272900,10.75,6.83,47.07,32.99
48331,"Milam County, Texas",25080,56985,41.5,149600,14.27,10.71,27.26,23.74
48333,"Mills County, Texas",4501,59315,50.8,188900,6.88,0.67,24.64,14.84
48335,"Mitchell County, Texas",8947,49869,32.3,83900,14.45,8.07,41.06,29.08
48337,"Montague County, Texas",20197,63336,44.1,166900,12.96,0.79,11.58,20.31
48339,"Montgomery County, Texas",629989,95946,37.4,293500,8.82,5.6,25.84,27.27
48341,"Moore County, Texas",21284,59041,30.7,122700,13.48,4.23,58.46,35.08
48343,"Morris County, Texas",11993,51532,43.0,108600,15.77,22.5,11.12,26.48
48345,"Motley County, Texas",1223,66528,50.7,72100,9.4,2.04,13.65,24.13
48347,"Nacogdoches County, Texas",64768,51153,31.7,150700,22.44,17.62,20.43,40.92
48349,"Navarro County, Texas",52834,56261,37.5,142300,16.46,11.6,29.22,32.12
48351,"Newton County, Texas",12333,38871,45.5,90100,24.22,18.42,4.1,19.41
48353,"Nolan County, Texas",14657,47437,36.6,91300,15.54,4.79,39.41,34.55
48355,"Nueces County, Texas",353245,64027,36.2,177700,17.3,3.7,64.88,40.61
48357,"Ochiltree County, Texas",9924,62240,33.0,118400,12.22,0.83,56.14,29.51
48359,"Oldham County, Texas",2171,71103,35.0,125000,17.17,6.77,26.16,28.37
48361,"Orange County, Texas",84761,71910,37.7,152800,11.92,8.76,8.91,24.85
48363,"Palo Pinto County, Texas",28569,65242,41.3,151500,15.83,2.61,20.48,27.94
48365,"Panola County, Texas",22540,58205,39.2,139400,13.97,12.55,9.36,19.46
48367,"Parker County, Texas",151188,95721,39.4,311000,7.91,1.4,13.66,18.04
48369,"Parmer County, Texas",9809,65575,36.3,134300,9.51,0.68,65.06,28.82
48371,"Pecos County, Texas",15114,59325,36.7,144300,22.97,4.54,70.11,29.39
48373,"Polk County, Texas",50536,57315,43.8,151100,16.37,8.08,15.57,21.98
48375,"Potter County, Texas",117905,47974,34.5,119900,20.71,10.35,39.57,44.18
48377,"Presidio County, Texas",6168,29012,41.9,121000,40.0,0.0,79.33,26.02
48379,"Rains County, Texas",12257,60291,47.6,174000,10.99,2.65,9.81,20.04
48381,"Randall County, Texas",141489,78038,36.4,209200,9.43,3.3,23.95,30.51
48383,"Reagan County, Texas",3308,70319,33.0,123900,7.19,2.6,70.74,32.57
48385,"Real County, Texas",2830,46842,52.3,258000,24.53,1.31,25.58,25.81
48387,"Red River County, Texas",11627,44583,48.9,113600,20.21,15.62,7.76,24.99
48389,"Reeves County, Texas",14022,57487,35.4,108800,20.97,2.85,75.41,24.97
48391,"Refugio County, Texas",6718,54304,42.9,92900,16.3,6.65,51.7,24.21
48393,"Roberts County, Texas",764,62667,42.5,164200,14.74,0.39,13.87,13.44
48395,"Robertson County, Texas",16912,59410,40.6,156800,14.25,20.84,22.17,24.77
48397,"Rockwall County, Texas",110631,121303,37.6,363500,4.17,7.74,19.45,16.84
48399,"Runnels County, Texas",9858,55424,40.9,89700,11.86,2.99,35.19,23.1
48401,"Rusk County, Texas",52755,61661,38.8,148100,13.42,15.55,17.87,20.84
48403,"Sabine County, Texas",9980,47061,54.1,134300,17.31,4.99,5.1,15.16
48405,"San Augustine County, Texas",7920,45888,48.6,82400,27.28,22.26,8.12,27.5
48407,"San Jacinto County, Texas",27666,54839,45.3,167700,17.38,9.3,14.99,16.99
48409,"San Patricio County, Texas",68942,63842,36.0,163900,15.76,1.56,58.67,32.15
48411,"San Saba County, Texas",5779,54087,41.9,134300,14.28,1.64,31.03,23.93
48413,"Schleicher County, Texas",2474,53774,39.4,96700,14.48,1.62,54.28,15.8
48415,"Scurry County, Texas",16883,58932,36.2,109400,11.82,3.64,42.07,19.15
48417,"Shackelford County, Texas",3134,60924,42.9,178500,11.3,0.67,12.57,18.96
48419,"Shelby County, Texas",24157,49231,39.7,107400,23.26,16.18,19.07,24.83
48421,"Sherman County, Texas",2414,66169,38.4,108100,8.32,0.17,42.83,23.54
48423,"Smith County, Texas",234667,69053,37.2,201400,12.61,17.05,20.38,31.28
48425,"Somervell County, Texas",9337,87899,43.1,246600,7.28,1.95,18.01,17.82
48427,"Starr County, Texas",65716,35979,28.6,88300,33.46,0.12,96.24,27.4
48429,"Stephens County, Texas",9260,44712,40.9,98000,16.66,2.85,25.11,21.38
48431,"Sterling County, Texas",1392,63558,32.1,121000,1.77,0.14,33.48,14.03
48433,"Stonewall County, Texas",1331,66591,33.5,54700,7.06,0.45,26.82,16.89
48435,"Sutton County, Texas",3345,56778,31.3,132600,16.57,0.15,74.62,36.24
48437,"Swisher County, Texas",6989,40290,35.9,85300,29.52,8.13,45.54,31.36
48439,"Tarrant County, Texas",2113854,78872,34.9,269400,11.02,17.26,29.81,40.32
48441,"Taylor County, Texas",143029,61806,32.9,169800,14.58,8.03,25.53,41.27
48443,"Terrell County, Texas",862,52813,57.7,119800,6.38,0.0,46.98,8.72
48445,"Terry County, Texas",11816,42694,35.4,105500,22.35,4.52,56.98,34.2
48447,"Throckmorton County, Texas",1439,55221,48.8,67000,13.97,0.21,12.93,29.92
48449,"Titus County, Texas",31301,57634,34.4,138900,18.34,9.6,44.97,33.11
48451,"Tom Green County, Texas",119276,67215,35.0,177800,11.74,3.94,41.78,32.52
48453,"Travis County, Texas",1289054,92731,35.1,444800,11.28,8.3,33.33,47.11
48455,"Trinity County, Texas",13735,51165,50.1,104300,14.24,8.39,11.55,23.61
48457,"Tyler County, Texas",19962,50898,42.6,124900,17.95,10.56,7.16,19.35
48459,"Upshur County, Texas",41261,60456,40.9,166600,14.56,7.49,9.29,21.69
48461,"Upton County, Texas",3284,55284,39.9,95600,20.34,2.19,56.3,22.89
48463,"Uvalde County, Texas",24833,55000,34.2,129900,24.12,1.14,72.25,31.71
48465,"Val Verde County, Texas",47693,57250,31.7,138500,16.2,1.23,82.44,34.06
48467,"Van Zandt County, Texas",60053,62334,42.0,181300,13.15,2.78,12.39,20.34
48469,"Victoria County, Texas",91209,66308,36.3,181200,16.64,5.48,48.45,32.86
48471,"Walker County, Texas",77182,47193,36.5,187200,19.46,21.92,18.43,45.13
48473,"Waller County, Texas",57463,71643,28.7,268200,13.03,24.75,30.86,30.55
48475,"Ward County, Texas",11347,70771,35.2,117700,13.62,6.35,55.67,19.56
48477,"Washington County, Texas",35807,70043,41.9,248300,11.89,18.04,17.35,26.51
48479,"Webb County, Texas",267282,59984,29.4,161000,21.39,0.49,95.44,36.72
48481,"Wharton County, Texas",41614,59712,37.7,170100,14.65,12.93,43.0,33.25
48483,"Wheeler County, Texas",4980,58158,40.0,105200,18.33,2.65,25.5,26.47
48485,"Wichita County, Texas",129584,58862,34.8,129000,15.75,10.02,20.38,39.4
48487,"Wilbarger County, Texas",12795,50769,37.2,82300,18.39,7.64,30.36,40.88
48489,"Willacy County, Texas",20308,42839,33.7,66900,26.62,0.89,88.33,30.86
48491,"Williamson County, Texas",617396,102851,36.9,370100,6.34,6.76,25.04,32.33
48493,"Wilson County, Texas",50381,89708,39.9,266600,10.29,1.59,40.75,14.38
48495,"Winkler County, Texas",7582,89155,36.2,109100,12.63,5.54,62.62,16.61
48497,"Wise County, Texas",70062,85385,39.3,248400,9.08,1.43,20.39,18.35
48499,"Wood County, Texas",45341,61748,48.4,170700,12.63,4.0,10.78,19.51
48501,"Yoakum County, Texas",7630,80317,30.0,167900,13.62,1.57,67.93,33.76
48503,"Young County, Texas",17903,65565,40.3,142100,15.72,1.84,19.68,26.33
48505,"Zapata County, Texas",13896,35061,30.9,84800,37.19,0.09,94.68,25.48
48507,"Zavala County, Texas",9700,49243,33.2,77300,31.0,0.72,93.8,27.49
49001,"Beaver County, Utah",7102,80268,33.8,248200,7.03,0.14,12.94,19.52
49003,"Box Elder County, Utah",58291,72769,33.1,308900,8.15,0.41,9.87,23.93
49005,"Cache County, Utah",134428,72719,25.5,351700,13.55,0.69,10.99,35.88
49007,"Carbon County, Utah",20338,53734,37.8,176400,16.61,1.11,13.76,33.05
49009,"Daggett County, Utah",638,61250,43.3,252400,7.81,0.0,2.82,16.17
49011,"Davis County, Utah",363032,101285,32.0,423200,6.05,1.25,10.47,22.3
49013,"Duchesne County, Utah",19779,70821,33.1,228600,13.5,0.37,8.51,22.74
49015,"Emery County, Utah",9898,67056,38.4,168700,11.81,0.08,6.84,21.73
49017,"Garfield County, Utah",5121,56481,40.4,237800,15.91,0.12,7.44,26.84
49019,"Grand County, Utah",9680,59171,40.3,426800,15.68,0.02,10.87,32.96
49021,"Iron County, Utah",58068,63005,29.5,299400,14.12,0.75,9.68,32.01
49023,"Juab County, Utah",11943,88048,30.1,322100,8.56,0.64,5.74,20.37
49025,"Kane County, Utah",7814,70327,42.9,297500,12.92,0.17,5.4,22.05
49027,"Millard County, Utah",13027,69403,34.4,227000,11.19,0.25,12.72,24.04
49029,"Morgan County, Utah",12367,120854,32.1,556900,1.72,0.56,3.06,13.06
49031,"Piute County, Utah",1764,33359,49.5,218800,20.9,0.17,4.25,8.96
49033,"Rich County, Utah",2543,69250,33.9,272900,8.01,0.0,10.07,20.92
49035,"Salt Lake County, Utah",1180643,90011,33.4,440400,8.1,1.82,19.07,32.85
49037,"San Juan County, Utah",14524,52108,33.2,177900,20.65,0.15,6.34,20.26
49039,"Sanpete County, Utah",28816,64356,33.1,268600,14.81,0.9,9.49,22.18
49041,"Sevier County, Utah",21667,66972,36.2,239400,11.74,0.54,5.65,20.43
49043,"Summit County, Utah",42524,126392,40.5,895100,5.24,0.75,11.04,19.02
49045,"Tooele County, Utah",74032,95545,31.7,343900,4.54,0.8,13.68,17.89
49047,"Uintah County, Utah",35951,67983,32.4,253100,11.57,0.42,8.75,26.3
49049,"Utah County, Utah",666021,91263,25.2,443000,8.87,0.61,12.47,31.42
49051,"Wasatch County, Utah",35009,104855,35.5,620800,5.36,0.45,13.74,22.6
49053,"Washington County, Utah",183297,71976,38.6,417400,8.82,0.58,11.12,27.55
49055,"Wayne County, Utah",2532,64870,43.0,316200,8.46,0.0,1.82,21.88
49057,"Weber County, Utah",262960,82291,33.2,346800,7.64,1.05,18.78,25.84
50001,"Addison County, Vermont",37434,85870,43.9,311200,7.5,1.04,2.5,20.54
50003,"Bennington County, Vermont",37326,68558,46.7,243000,11.2,0.96,2.39,25.7
50005,"Caledonia County, Vermont",30418,62964,45.4,197700,11.81,1.06,1.91,22.84
50007,"Chittenden County, Vermont",168309,89494,36.7,378300,11.16,2.53,2.55,36.62
50009,"Essex County, Vermont",5976,55247,51.6,151200,13.23,0.03,1.54,16.35
50011,"Franklin County, Vermont",50101,73633,40.6,263200,10.37,0.24,1.84,22.19
50013,"Grand Isle County, Vermont",7335,86639,48.6,339600,7.44,1.09,2.0,10.18
50015,"Lamoille County, Vermont",25977,69886,41.0,270700,8.58,1.2,1.96,26.51
