pwsid,violation_id,facility_id,population_served_count,npm_candidate,pws_activity_code,pws_deactivation_date,primary_source_code,pop_cat_5_code,primacy_agency_code,epa_region,pws_type_code,violation_code,violation_category_code,is_health_based_ind,contaminant_code,compliance_status_code,viol_measure,unit_of_measure,state_mcl,is_major_viol_ind,severity_ind_cnt,compl_per_begin_date,compl_per_end_date,latest_enforcement_id,rtc_enforcement_id,rtc_date,public_notification_tier,originator_code,sample_result_id,corrective_action_id,rule_code,rule_group_code,rule_family_code
FL2540911,88V0006,,135,N,I,2025-04-01 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-03-01 00:00:00,1988-02-29 00:00:00,9300.0,,2025-04-01 00:00:00,3,S,,,500,500,500
FL2540911,92V0006,,135,N,I,2025-04-01 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1989-08-01 00:00:00,1992-07-31 00:00:00,92000000000.0,,2025-04-01 00:00:00,3,S,,,500,500,500
FL2541087,91V0007,,80,N,I,2022-11-15 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-04-01 00:00:00,1991-03-31 00:00:00,900.0,,2022-11-15 00:00:00,3,S,,,500,500,500
FL2541087,95V0001,,80,N,I,2022-11-15 00:00:00,GW,1,FL,4,CWS,1,MCL,Y,1030,I,0.0164,,0.0154,,,1994-10-01 00:00:00,1994-12-31 00:00:00,,,2022-11-15 00:00:00,2,S,,,500,500,500
FL2544258,20020011728,,94,N,A,,GW,1,FL,4,CWS,1,MCL,Y,1030,R,0.035,MG/L,,,,2002-08-01 00:00:00,2002-08-31 00:00:00,687778.0,687778.0,2025-08-07 00:00:00,2,S,,,500,500,500
FL2544274,20250007463,,54,Y,A,,GW,1,FL,4,CWS,3,MR,N,1030,K,,,,Y,,2024-01-01 00:00:00,2024-12-31 00:00:00,679967.0,,,3,S,,,500,500,500
FL2544274,20250007463,,54,Y,A,,GW,1,FL,4,CWS,3,MR,N,1030,R,,,,Y,,2024-01-01 00:00:00,2024-12-31 00:00:00,691552.0,691552.0,2025-09-16 00:00:00,3,S,,,500,500,500
FL2544281,20200002174,,32,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,K,,,,Y,,2019-01-01 00:00:00,2019-12-31 00:00:00,548911.0,,,3,S,,,500,500,500
FL2544281,20200002174,,32,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,K,,,,Y,,2019-01-01 00:00:00,2019-12-31 00:00:00,612926.0,,,3,S,,,500,500,500
FL2544283,20050002908,,50,N,A,,GW,1,FL,4,TNCWS,3,MR,N,1030,R,,,,Y,,2002-01-01 00:00:00,2004-12-31 00:00:00,688071.0,688071.0,2025-08-11 00:00:00,3,S,,,500,500,500
FL2544487,20170004233,,62,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2016-01-01 00:00:00,2016-12-31 00:00:00,566874.0,566874.0,2020-02-10 00:00:00,3,S,,,500,500,500
FL2551228,88V0006,,50,N,I,2021-06-30 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1984-10-01 00:00:00,1987-09-30 00:00:00,,,2021-06-30 00:00:00,3,S,,,500,500,500
FL2610363,0503059,,35,N,I,2017-04-10 00:00:00,GW,1,FL,4,NTNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,2002-01-01 00:00:00,2004-12-31 00:00:00,,,2017-04-10 00:00:00,3,S,,,500,500,500
FL2610363,20050003059,,35,N,I,2017-04-10 00:00:00,GW,1,FL,4,NTNCWS,3,MR,N,1030,I,,,,Y,,2002-01-01 00:00:00,2004-12-31 00:00:00,,,2017-04-10 00:00:00,3,S,,,500,500,500
FL2614263,20170004564,,95,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2016-01-01 00:00:00,2016-12-31 00:00:00,470881.0,470881.0,2017-02-20 00:00:00,3,S,,,500,500,500
FL3050985,91V0010,,25,N,I,2021-01-06 00:00:00,GW,1,FL,4,TNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-07-01 00:00:00,1991-06-30 00:00:00,,,2021-01-06 00:00:00,3,S,,,500,500,500
FL3054149,20230007143,,60,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,K,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,627260.0,,,3,S,,,500,500,500
FL3054149,20230007143,,60,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,671649.0,671649.0,2023-07-07 00:00:00,3,S,,,500,500,500
FL3310653,91V0020,,25,N,I,2016-04-29 00:00:00,GW,1,FL,4,TNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-07-01 00:00:00,1991-06-30 00:00:00,92000.0,,2016-04-29 00:00:00,3,S,,,500,500,500
FL3314279,20170001551,,90,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2016-01-01 00:00:00,2016-12-31 00:00:00,488729.0,488729.0,2016-12-31 00:00:00,3,S,,,500,500,500
FL3350417,90V0023,,38,N,I,2022-02-03 00:00:00,GW,1,FL,4,TNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-03-01 00:00:00,1990-02-28 00:00:00,8900.0,,2022-02-03 00:00:00,3,S,,,500,500,500
FL3350980,88V0006,,75,N,I,2023-07-10 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1984-10-01 00:00:00,1987-09-30 00:00:00,,,2023-07-10 00:00:00,3,S,,,500,500,500
FL3351464,20180010623,,963,N,A,,GW,2,FL,4,CWS,2,MCL,Y,1030,R,0.0208,MG/L,,,,2018-04-01 00:00:00,2018-06-30 00:00:00,518068.0,518068.0,2018-07-10 00:00:00,2,S,,,500,500,500
FL3420095,8970006,,25,N,I,2022-12-15 00:00:00,GW,1,FL,4,TNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-07-01 00:00:00,1989-06-30 00:00:00,890.0,,2022-12-15 00:00:00,3,S,,,500,500,500
FL3420870,20240016834,,210,N,A,,GW,1,FL,4,CWS,2,MCL,Y,1030,R,0.096,MG/L,,,,2024-04-01 00:00:00,2024-06-30 00:00:00,685434.0,685434.0,2025-06-25 00:00:00,2,S,,,500,500,500
FL3420870,20240016834,,210,Y,A,,GW,1,FL,4,CWS,2,MCL,Y,1030,K,0.096,MG/L,,,,2024-04-01 00:00:00,2024-06-30 00:00:00,644740.0,,,2,S,,,500,500,500
FL3420870,20240016834,,210,Y,A,,GW,1,FL,4,CWS,2,MCL,Y,1030,K,0.096,MG/L,,,,2024-04-01 00:00:00,2024-06-30 00:00:00,645429.0,,,2,S,,,500,500,500
FL3420870,20240016834,,210,Y,A,,GW,1,FL,4,CWS,2,MCL,Y,1030,K,0.096,MG/L,,,,2024-04-01 00:00:00,2024-06-30 00:00:00,661212.0,,,2,S,,,500,500,500
FL3420870,20240016834,,210,Y,A,,GW,1,FL,4,CWS,2,MCL,Y,1030,K,0.096,MG/L,,,,2024-04-01 00:00:00,2024-06-30 00:00:00,680800.0,,,2,S,,,500,500,500
FL3420870,20250022001,,210,Y,A,,GW,1,FL,4,CWS,2,MCL,Y,1030,K,0.0241,MG/L,,,,2025-01-01 00:00:00,2025-03-31 00:00:00,661212.0,,,2,S,,,500,500,500
FL3420870,20250022001,,210,Y,A,,GW,1,FL,4,CWS,2,MCL,Y,1030,R,0.0241,MG/L,,,,2025-01-01 00:00:00,2025-03-31 00:00:00,685434.0,685434.0,2025-06-25 00:00:00,2,S,,,500,500,500
FL3424645,88V0006,,301,N,I,2018-09-19 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-06-01 00:00:00,1988-05-31 00:00:00,8800.0,,2018-09-19 00:00:00,3,S,,,500,500,500
FL3424972,20230007316,,59,N,I,2024-01-19 00:00:00,GW,1,FL,4,NTNCWS,3,MR,N,1030,I,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,,,2024-01-19 00:00:00,3,S,,,500,500,500
FL3425076,20170003900,,45,N,I,2019-05-21 00:00:00,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2016-01-01 00:00:00,2016-12-31 00:00:00,469669.0,469669.0,2017-01-30 00:00:00,3,S,,,500,500,500
FL3480539,20160002347,,50,N,I,2016-05-12 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,,,,Y,,2015-01-01 00:00:00,2015-12-31 00:00:00,,,2016-05-12 00:00:00,3,S,,,500,500,500
FL3480539,88V0007,,50,N,I,2016-05-12 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1984-10-01 00:00:00,1987-09-30 00:00:00,,,2016-05-12 00:00:00,3,S,,,500,500,500
FL3481388,8970006,,65,N,I,2017-02-01 00:00:00,GW,1,FL,4,TNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-03-01 00:00:00,1989-02-28 00:00:00,8.9e+25,,2017-02-01 00:00:00,3,S,,,500,500,500
FL3481551,20190004520,,62,N,I,2019-08-13 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,,,,Y,,2018-01-01 00:00:00,2018-12-31 00:00:00,520579.0,,2019-08-13 00:00:00,3,S,,,500,500,500
FL3484426,20170003827,,60,N,I,2020-09-30 00:00:00,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2016-01-01 00:00:00,2016-12-31 00:00:00,497517.0,497517.0,2017-09-06 00:00:00,3,S,,,500,500,500
FL3490090,88V0006,,229,N,I,2024-02-23 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-09-01 00:00:00,1988-08-31 00:00:00,,,2024-02-23 00:00:00,3,S,,,500,500,500
FL3491576,88V0006,,135,N,I,2017-04-28 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1984-10-01 00:00:00,1987-09-30 00:00:00,,,2017-04-28 00:00:00,3,S,,,500,500,500
FL3590258,88V0006,,609,N,I,2016-03-30 00:00:00,GW,2,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1984-10-01 00:00:00,1987-09-30 00:00:00,,,2016-03-30 00:00:00,3,S,,,500,500,500
FL3591008,88V0006,,273,N,I,2019-02-13 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1984-10-01 00:00:00,1987-09-30 00:00:00,,,2019-02-13 00:00:00,3,S,,,500,500,500
FL3640126,20200002659,,750,N,A,,GW,2,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2019-01-01 00:00:00,2019-12-31 00:00:00,589229.0,589229.0,2021-07-19 00:00:00,3,S,,,500,500,500
FL3640158,90V0019,,277,N,I,2019-07-16 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-05-01 00:00:00,1990-04-30 00:00:00,900.0,,2019-07-16 00:00:00,3,S,,,500,500,500
FL3640903,95V0002,,25,N,I,2016-09-16 00:00:00,GW,1,FL,4,TNCWS,1,MCL,Y,1030,I,0.0233,,0.0154,,,1994-10-01 00:00:00,1994-12-31 00:00:00,950.0,,2016-09-16 00:00:00,2,S,,,500,500,500
FL3644115,91V0007,,423,N,I,2023-12-07 00:00:00,GW,1,FL,4,NTNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-07-01 00:00:00,1991-06-30 00:00:00,900.0,,2023-12-07 00:00:00,3,S,,,500,500,500
FL4064392,0503331,,50,N,I,2017-12-08 00:00:00,GW,1,FL,4,NTNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,2002-01-01 00:00:00,2004-12-31 00:00:00,,,2017-12-08 00:00:00,3,S,,,500,500,500
FL4064392,20050003331,,50,N,I,2017-12-08 00:00:00,GW,1,FL,4,NTNCWS,3,MR,N,1030,I,,,,Y,,2002-01-01 00:00:00,2004-12-31 00:00:00,,,2017-12-08 00:00:00,3,S,,,500,500,500
FL4134498,20200002942,,93,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2019-01-01 00:00:00,2019-12-31 00:00:00,545874.0,545874.0,2020-01-07 00:00:00,3,S,,,500,500,500
FL4431695,20170001576,,185,N,I,2017-03-22 00:00:00,GW,1,FL,4,NTNCWS,3,MR,N,1030,I,,,,Y,,2016-01-01 00:00:00,2016-12-31 00:00:00,472651.0,,2017-03-22 00:00:00,3,S,,,500,500,500
FL4431748,20200002829,,123,N,I,2020-05-09 00:00:00,GW,1,FL,4,NTNCWS,3,MR,N,1030,I,,,,Y,,2019-01-01 00:00:00,2019-12-31 00:00:00,546486.0,,2020-05-09 00:00:00,3,S,,,500,500,500
FL4434453,20170001963,,40,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2016-01-01 00:00:00,2016-12-31 00:00:00,522155.0,525494.0,2019-04-01 00:00:00,3,S,,,500,500,500
FL4434453,20230003522,,40,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,K,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,,,,3,S,,,500,500,500
FL4434513,20170001874,,30,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2016-01-01 00:00:00,2016-12-31 00:00:00,472665.0,526712.0,2017-02-01 00:00:00,3,S,,,500,500,500
FL4474408,20170001786,,94,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2016-01-01 00:00:00,2016-12-31 00:00:00,517971.0,509607.0,2017-02-14 00:00:00,3,S,,,500,500,500
FL4501124,20180001395,,95926,N,A,,GW,4,FL,4,CWS,3,MR,N,1030,K,,,,Y,,2017-01-01 00:00:00,2017-12-31 00:00:00,,,,3,S,,,500,500,500
FL4501124,20180001395,,96724,N,A,,GW,4,FL,4,CWS,3,MR,N,1030,K,,,,Y,,2017-01-01 00:00:00,2017-12-31 00:00:00,,,,3,S,,,500,500,500
FL4501124,20180001395,,97552,N,A,,GW,4,FL,4,CWS,3,MR,N,1030,K,,,,Y,,2017-01-01 00:00:00,2017-12-31 00:00:00,,,,3,S,,,500,500,500
FL4560578,20170001632,,642,N,A,,GW,2,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2016-01-01 00:00:00,2016-12-31 00:00:00,488644.0,488644.0,2016-12-31 00:00:00,3,S,,,500,500,500
FL4561954,91V0011,,768,N,I,2018-08-09 00:00:00,GW,2,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-02-01 00:00:00,1991-01-31 00:00:00,910.0,,2018-08-09 00:00:00,3,S,,,500,500,500
FL4565149,20210009936,,86,N,A,,GW,1,FL,4,NTNCWS,2,MCL,Y,1030,K,0.0663,MG/L,,,,2021-04-01 00:00:00,2021-06-30 00:00:00,582570.0,,,2,S,,,500,500,500
FL4565149,20220012539,,86,N,A,,GW,1,FL,4,NTNCWS,2,MCL,Y,1030,K,0.0209,MG/L,,,,2022-01-01 00:00:00,2022-03-31 00:00:00,,,,2,S,,,500,500,500
FL5114140,20170001088,,50,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2016-01-01 00:00:00,2016-12-31 00:00:00,470407.0,470407.0,2017-02-20 00:00:00,3,S,,,500,500,500
FL5114159,20170001121,,50,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2016-01-01 00:00:00,2016-12-31 00:00:00,470410.0,470410.0,2017-02-20 00:00:00,3,S,,,500,500,500
FL5364063,20230007599,,200,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,K,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,685830.0,,,3,S,,,500,500,500
FL5364063,20230007599,,200,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,K,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,,,,3,S,,,500,500,500
FL5364063,20230007599,,200,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,685832.0,685832.0,2025-07-01 00:00:00,3,S,,,500,500,500
FL6272607,20230006201,,73,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,640594.0,640594.0,2024-02-27 00:00:00,3,S,,,500,500,500
FL6284082,20170001153,,280,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2016-01-01 00:00:00,2016-12-31 00:00:00,471426.0,471426.0,2017-02-23 00:00:00,3,S,,,500,500,500
FL6290157,20250002727,,330,N,A,,GW,1,FL,4,CWS,2,MCL,Y,1030,K,0.091,MG/L,,,,2024-07-01 00:00:00,2024-09-30 00:00:00,673875.0,,,2,S,,,500,500,500
FL6290157,20250002727,,330,Y,A,,GW,1,FL,4,CWS,2,MCL,Y,1030,K,0.091,MG/L,,,,2024-07-01 00:00:00,2024-09-30 00:00:00,673875.0,,,2,S,,,500,500,500
FL6290157,20250002727,,330,Y,A,,GW,1,FL,4,CWS,2,MCL,Y,1030,K,0.091,MG/L,,,,2024-07-01 00:00:00,2024-09-30 00:00:00,,,,2,S,,,500,500,500
FL6291984,90V0036,,94,N,I,2025-06-19 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-12-01 00:00:00,1989-11-30 00:00:00,,,2025-06-19 00:00:00,3,S,,,500,500,500
FL6292076,88V0007,,100,N,I,2019-06-24 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1984-10-01 00:00:00,1987-09-30 00:00:00,,,2019-06-24 00:00:00,3,S,,,500,500,500
FL6292125,20170000901,,58,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2016-01-01 00:00:00,2016-12-31 00:00:00,470897.0,470897.0,2017-02-20 00:00:00,3,S,,,500,500,500
FL6292453,88V0007,,80,N,I,2019-06-06 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1984-10-01 00:00:00,1987-09-30 00:00:00,,,2019-06-06 00:00:00,3,S,,,500,500,500
FL6292662,20170000906,,25,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2016-01-01 00:00:00,2016-12-31 00:00:00,471381.0,470912.0,2017-02-20 00:00:00,3,S,,,500,500,500
FL6295079,8970006,,60,N,I,2018-06-13 00:00:00,GW,1,FL,4,NTNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-02-01 00:00:00,1989-01-31 00:00:00,,,2018-06-13 00:00:00,3,S,,,500,500,500
FL6295079,90V0045,,60,N,I,2018-06-13 00:00:00,GW,1,FL,4,NTNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-10-01 00:00:00,1989-09-30 00:00:00,8900.0,,2018-06-13 00:00:00,3,S,,,500,500,500
FL6295172,90V0074,,45,N,I,2022-02-11 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-04-01 00:00:00,1990-03-31 00:00:00,900.0,,2022-02-11 00:00:00,3,S,,,500,500,500
FL6295268,20160000671,,90,N,I,2016-02-15 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,,,,Y,,2015-01-01 00:00:00,2015-12-31 00:00:00,444649.0,,2016-02-15 00:00:00,3,S,,,500,500,500
FL6295268,8970013,,90,N,I,2016-02-15 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-08-01 00:00:00,1989-07-31 00:00:00,,,2016-02-15 00:00:00,3,S,,,500,500,500
FL6295280,90V0045,,81,N,I,2025-09-26 00:00:00,GW,1,FL,4,NTNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-10-01 00:00:00,1989-09-30 00:00:00,8900.0,,2025-09-26 00:00:00,3,S,,,500,500,500
FL6295421,20230000570,,400,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,624681.0,624681.0,2023-05-23 00:00:00,3,S,,,500,500,500
FL6412522,20200003343,,80,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2019-01-01 00:00:00,2019-12-31 00:00:00,609113.0,609113.0,2020-06-25 00:00:00,3,S,,,500,500,500
FL6424726,20230007340,,200,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,630311.0,630311.0,2023-09-21 00:00:00,3,S,,,500,500,500
FL6515143,90V0029,,40,N,I,2016-10-25 00:00:00,GW,1,FL,4,TNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1989-10-01 00:00:00,1992-09-30 00:00:00,9200.0,,2016-10-25 00:00:00,3,S,,,500,500,500
FL6515327,20230004813,,99,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,K,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,,,,3,S,,,500,500,500
FL6515327,20230004813,,99,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,685056.0,685056.0,2025-06-19 00:00:00,3,S,,,500,500,500
FL6531107,91V0006,,280,N,I,2018-04-02 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-07-01 00:00:00,1991-06-30 00:00:00,910.0,,2018-04-02 00:00:00,3,S,,,500,500,500
FL6531955,88V0006,,141,N,I,2019-12-02 00:00:00,GW,1,FL,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1984-10-01 00:00:00,1987-09-30 00:00:00,,,2019-12-02 00:00:00,3,S,,,500,500,500
FL6534245,88V0007,,34,N,I,2022-06-01 00:00:00,GW,1,FL,4,NTNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1984-10-01 00:00:00,1987-09-30 00:00:00,,,2022-06-01 00:00:00,3,S,,,500,500,500
FL6535399,20050005697,,90,N,A,,GW,1,FL,4,NTNCWS,3,MR,N,1030,R,,,,Y,,2002-01-01 00:00:00,2004-12-31 00:00:00,536634.0,536634.0,2019-08-30 00:00:00,3,S,,,500,500,500
FL6581381,94V0001,,38,N,I,2020-05-09 00:00:00,GW,1,FL,4,TNCWS,1,MCL,Y,1030,I,0.05,,0.0154,,,1994-04-01 00:00:00,1994-06-30 00:00:00,,,2020-05-09 00:00:00,2,S,,,500,500,500
FL6581381,94V0002,,38,N,I,2020-05-09 00:00:00,GW,1,FL,4,TNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1994-07-01 00:00:00,1994-09-30 00:00:00,,,2020-05-09 00:00:00,3,S,,,500,500,500
GA2710000,1V86,,2773,N,I,2023-07-17 00:00:00,GW,2,GA,4,CWS,2,MCL,Y,1030,I,0.06,,0.05,,,1986-01-01 00:00:00,1986-01-31 00:00:00,3.0000000000000003e+86,,2023-07-17 00:00:00,2,S,,,500,500,500
IA0300932,225887,,50,N,I,2017-03-09 00:00:00,GW,1,IA,7,CWS,3,MR,N,1030,I,,,,Y,,1984-07-01 00:00:00,1987-06-30 00:00:00,130587.0,,2017-03-09 00:00:00,3,S,,,500,500,500
IA1400875,379280,,40,N,I,2020-12-22 00:00:00,GW,1,IA,7,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-09-30 00:00:00,1983-09-29 00:00:00,,,2020-12-22 00:00:00,3,S,,,500,500,500
IA2100625,229080,,20,N,I,2021-11-23 00:00:00,GW,1,IA,7,TNCWS,3,MR,N,1030,I,0.0,,0.0,,,1980-09-30 00:00:00,1983-09-29 00:00:00,,,2021-11-23 00:00:00,3,S,,,500,500,500
IA2300638,405280,,300,N,I,2020-07-15 00:00:00,GW,1,IA,7,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-09-30 00:00:00,1983-09-29 00:00:00,,,2020-07-15 00:00:00,3,S,,,500,500,500
IA2800622,143080,,26,N,I,2019-01-08 00:00:00,GW,1,IA,7,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-09-30 00:00:00,1983-09-29 00:00:00,,,2019-01-08 00:00:00,3,S,,,500,500,500
